en_curid,name,numlangs,birthcity,birthstate,countryCode,countryCode3,LAT,LON,continentName,birthyear,gender,occupation,industry,domain,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI,country,birth,industry_,gender_,occupation_,domain_,lat_,lon_,birthyear_,hpi_,x,y,continent
797114,Ronald Koeman,37,Zaandam,,NL,NLD,52.433333,4.8333330000000005,Europe,1963,Male,Coach,Team Sports,Sports,2324340,10.3178989,9893.170614,729600,1594740,62820.0,21.37448517,Netherlands,"Zaandam, Netherlands (1963)",26,1,18,7,0.8784063229594374,0.5096957651128041,0.9923705722070844,0.5198000024790692,0.49645984,0.99395514,Europe
797272,Ferdinand von Wrangel,28,Pskov,,RU,RUS,60.0,100.0,Europe,1796,Male,Explorer,Explorers,Exploration,135268,12.10228596,588.7626437000001,43542,91726,4831.0,22.29325967,Russia,"Pskov, Russia (1796)",7,1,33,2,0.9305638549022652,0.7791230791547756,0.9620345140781108,0.5613465357624448,0.09109196,0.31426787,Europe
797298,Sher Shah Suri,28,Sasaram,,IN,IND,24.95,84.03,Asia,1486,Male,Politician,Government,Institutions,948081,2.351393067,6038.680977,802187,145894,33860.035710000004,21.37826586,India,"Sasaram, India (1486)",10,1,66,4,0.6889619059072698,0.7339102505364288,0.9057220708446866,0.5199709634307708,0.31206690000000004,0.78640205,Asia
797893,Alexander Rodchenko,26,Saint Petersburg,,RU,RUS,59.95,30.3,Europe,1891,Male,Photographer,Fine Arts,Arts,1081644,6.58792089,5243.976055,530687,550957,41601.69231000001,22.88060632,Russia,"Saint Petersburg, Russia (1891)",9,1,60,0,0.930219201622672,0.5817947037822787,0.9792915531335148,0.5879060638545979,0.39541078,0.42621216,Europe
800012,Cyrus the Great,89,Anshan,,IR,IRN,30.011667,52.407778,Asia,-576,Male,Politician,Government,Institutions,6836963,7.761688427,31733.35008,3499343,3337620,76819.80898999999,28.32375903,Iran,"Anshan, Iran (576 BC)",10,1,66,4,0.7238523085424667,0.6443842578114872,0.5311534968210717,0.8340427657684089,0.4798383,0.87649024,Asia
800094,Jeanne Moreau,37,Paris,,FR,FRA,48.8567,2.3508,Europe,1928,Female,Actor,Film And Theatre,Arts,2873610,6.040533817000001,17738.754719999994,1022956,1850654,77665.13514,23.85606188,France,"Paris, France (1928)",8,0,0,0,0.8537523570923955,0.5026674408129675,0.986012715712988,0.6320156869340301,0.77075195,0.37193918,Europe
800391,Marc Gené,26,Sabadell,,ES,ESP,41.548592,2.1075,Europe,1974,Male,Racecar Driver,Individual Sports,Sports,506975,9.051343995,3813.081241,165459,341516,19499.03846,17.02964727,Spain,"Sabadell, Spain (1974)",12,1,72,7,0.8033770892959358,0.5019786317207419,0.9943687556766576,0.3233285588079385,0.5896994000000001,0.7990764,Europe
800594,Ricardo Quaresma,41,Vila Nova de Famalicão,,PT,PRT,41.4,-8.516667,Europe,1983,Male,Soccer Player,Team Sports,Sports,8251062,8.780269092000001,40458.64521,2659056,5592006,201245.4146,19.20323807,Portugal,"Vila Nova de Famalicão, Portugal (1983)",26,1,80,7,0.8023528348935087,0.4719004450091767,0.9960036330608536,0.4216172711270536,0.7801018,0.6337617,Europe
800930,George Stigler,31,Seattle,WA,US,USA,47.486667,-122.195278,North America,1911,Male,Economist,Social Sciences,Science & Technology,520033,7.214159349,1499.141058,280384,239649,16775.25806,22.70551001,United States,"Seattle, United States (1911)",25,1,31,6,0.844308629760371,0.15006377896567508,0.9829246139872844,0.5799882944006012,0.015435338,0.4411121,North America
801552,Mayumi Iizuka,35,Tokyo,,JP,JPN,35.68333300000001,139.683333,Asia,1977,Female,Actor,Film And Theatre,Arts,969995,2.605476212,3023.285734,94180,875815,27714.142860000004,17.417973899999996,Japan,"Tokyo, Japan (1977)",8,0,0,0,0.7629474742956379,0.8914709648112433,0.9949137148047228,0.3408884989870748,0.73336935,0.37122053,Asia
801867,Ahmed Nazif,32,Cairo,,EG,EGY,31.2,29.916667,Africa,1952,Male,Politician,Government,Institutions,472364,7.734758275,4966.664582,172255,300109,14761.375,20.08135079,Egypt,"Cairo, Egypt (1952)",10,1,66,4,0.7320435658564487,0.580709445846602,0.9903723887375112,0.4613250986168623,0.31901997,0.73681706,Africa
803249,Torsten Wiesel,32,Uppsala,,SE,SWE,59.85805600000001,17.644722,Europe,1924,Male,Physician,Medicine,Science & Technology,283971,7.104376754,1391.799768,160745,123226,8874.09375,21.4276973,Sweden,"Uppsala, Sweden (1924)",18,1,61,6,0.9295854255998932,0.5459662181635226,0.9852861035422342,0.5222062289580629,0.59225816,0.23923850000000002,Europe
803888,Vittore Carpaccio,27,Venice,,IT,ITA,45.4375,12.335833,Europe,1460,Male,Artist,Fine Arts,Arts,699371,9.416628615,2104.252097,177911,521460,25902.62963,24.78782481,Italy,"Venice, Italy (1460)",9,1,5,0,0.8301835872206784,0.5309361687890187,0.9009990917347864,0.6741495506660562,0.05825612,0.63263524,Europe
804581,Anne Frank,77,Frankfurt,,DE,DEU,50.116667,8.683333,Europe,1929,Female,Writer,Language,Humanities,26806636,8.329443769,142597.9135,12392873,14413763,348138.1299,27.10316464,Germany,"Frankfurt, Germany (1929)",14,0,87,3,0.8624373922669856,0.5205955390752735,0.9861943687556768,0.7788480847562165,0.7726970999999999,0.48626453,Europe
28753159,Zendaya Coleman,31,San Francisco-Bay Area,CA,US,USA,37.804444,-122.270833,North America,1996,Female,Actor,Film And Theatre,Arts,10165050,4.999545185,159779.615,5780765,4384285,327904.8387,14.68542318,United States,"San Francisco-Bay Area, United States (1996)",8,0,0,0,0.7775684315462721,0.14984987444054926,0.9983651226158038,0.21732389261522672,0.66254735,0.27179405,North America
805808,Alain-Fournier,27,La Chapelle-d'Angillon,,FR,FRA,47.3642,2.4339,Europe,1886,Male,Writer,Language,Humanities,629941,5.536675755,2886.643318,110328,519613,23331.14815,22.77127877,France,"La Chapelle-d'Angillon, France (1886)",14,1,87,3,0.8434644566965317,0.5029027060639496,0.9783832879200728,0.582962325543549,0.2810986,0.5441786,Europe
805877,Cadel Evans,39,Katherine,,AU,AUS,-14.466667,132.26666699999998,Oceania,1977,Male,Cyclist,Individual Sports,Sports,2143306,6.86842945,76653.71983999999,1023959,1119347,54956.5641,16.30071332,Australia,"Katherine, Australia (1977)",12,1,27,7,0.417260234863426,0.8704735666410792,0.9949137148047228,0.2903665222961966,0.5948795,0.7227715,Oceania
806164,Bjørn Dæhlie,27,Elverum,,NO,NOR,60.9275,11.715278,Europe,1967,Male,Skier,Individual Sports,Sports,633895,8.40694864,7821.577622,210420,423475,23477.59259,17.83268569,Norway,"Elverum, Norway (1967)",12,1,78,7,0.9369571732387236,0.5291793092484265,0.9930971843778382,0.35964156318970936,0.57352614,0.65495735,Europe
806188,Stepan Bandera,34,Galicia,,UA,UKR,49.0,32.0,Europe,1909,Male,Politician,Government,Institutions,1255354,6.534809717999999,11598.78448,242722,1012632,36922.17647,22.98939351,Ukraine,"Galicia, Ukraine (1909)",10,1,66,4,0.8547401333917104,0.586607590986486,0.9825613079019072,0.5928253673508748,0.3801384,0.6504852,Europe
806323,Charles of Valois,30,Vincennes,,FR,FRA,48.8478,2.4392,Europe,1270,Male,Nobleman,Government,Institutions,244673,9.076338605,1225.962349,2639,242034,8155.766667,23.79184133,France,"Vincennes, France (1270)",10,1,57,4,0.8536910088086279,0.5029177109475863,0.8664850136239781,0.6291116650896584,0.26699209999999995,0.13356546,Europe
806352,Alexander Khalifman,35,Saint Petersburg,,RU,RUS,59.95,30.3,Europe,1966,Male,Chessmaster,Individual Sports,Sports,197007,11.89339199,769.958764,73781,123226,5628.771429,18.51267796,Russia,"Saint Petersburg, Russia (1966)",12,1,17,7,0.930219201622672,0.5817947037822787,0.99291553133515,0.3903904808816925,0.47442338,0.5697194999999999,Europe
807472,Carlos Gamarra,28,Ypacaraí,,PY,PRY,-25.383333,-57.26666700000001,South America,1971,Male,Soccer Player,Team Sports,Sports,543912,8.329371695,1883.258369,120835,423077,19425.42857,18.49257862,Paraguay,"Ypacaraí, Paraguay (1971)",26,1,80,7,0.3420109400809038,0.3338838266532337,0.993823796548592,0.3894815985625991,0.92431295,0.62696373,South America
807498,Cevdet Sunay,32,Çaykara,,TR,TUR,40.7475,40.241944,Asia,1899,Male,Politician,Government,Institutions,489022,4.99125246,2233.643504,68263,420759,15281.9375,22.55179053,Turkey,"Çaykara, Turkey (1899)",10,1,66,4,0.7978551095948145,0.6099414420543641,0.9807447774750226,0.573037174738352,0.34847066,0.7506510999999999,Asia
807539,Gideon Sundback,42,Jönköping,,SE,SWE,57.782778,14.160556,Europe,1880,Male,Inventor,Invention,Science & Technology,10117925,5.188796411,1147378.457,5569615,4548310,240902.9762,22.14224164,Sweden,"Jönköping, Sweden (1880)",13,1,44,6,0.9152803982245312,0.5361021605407379,0.977293369663942,0.5545175743472284,0.3344788,0.92808634,Europe
808224,François Ozon,29,Paris,,FR,FRA,48.8567,2.3508,Europe,1967,Male,Film Director,Film And Theatre,Arts,1274772,7.904638202999999,10276.44364,313668,961104,43957.65517,19.08779523,France,"Paris, France (1967)",8,1,36,0,0.8537523570923955,0.5026674408129675,0.9930971843778382,0.4163970023947505,0.67034817,0.8422581,Europe
809990,Ankhesenpaaten,31,Thebes,,EG,EGY,25.720556,32.610278,Africa,-1348,Female,Companion,Companions,Public Figure,1021436,8.895486661,7843.268247,377457,643979,32949.54839,25.44493307,Egypt,"Thebes, Egypt (1348 BC)",2,0,21,5,0.6942733989574776,0.5883353552083738,0.3909173478655767,0.7038636646242376,0.87012446,0.34718376,Africa
810300,Earl Wilbur Sutherland Jr.,31,Burlingame,KS,US,USA,38.750833,-95.835833,North America,1915,Male,Chemist,Natural Sciences,Science & Technology,99034,15.83926174,523.1348077,918,98116,3194.645161,21.96445283,United States,"Burlingame, United States (1915)",21,1,16,6,0.7840919529986949,0.22469027046597195,0.983651226158038,0.546478051360819,0.4108088,0.48596883,North America
811839,Bode Miller,26,Easton,NH,US,USA,44.146111,-71.79,North America,1977,Male,Skier,Individual Sports,Sports,1891192,4.299365252,53197.80041,1120231,770961,72738.15385,15.29405607,United States,"Easton, United States (1977)",12,1,78,7,0.8212819581390607,0.29276667161903325,0.9949137148047228,0.2448459740636582,0.5735119000000001,0.6549477,North America
813030,Alfred Radcliffe-Brown,27,Birmingham,,GB,GBR,52.48305600000001,-1.893611,Europe,1881,Male,Anthropologist,Social Sciences,Science & Technology,471309,8.150254964,1897.48016,172002,299307,17455.888890000002,22.76362925,United Kingdom,"Birmingham, United Kingdom (1881)",25,1,2,6,0.8787490668598621,0.4906510458769108,0.9774750227066302,0.5826164179924775,0.44792792,0.5429493000000001,Europe
814678,Alberto Korda,28,Havana,,CU,CUB,23.133333,-82.383333,North America,1928,Male,Photographer,Fine Arts,Arts,998520,8.883354725,3325.578763,335932,662588,35661.42857,23.55295225,Cuba,"Havana, Cuba (1928)",9,1,60,0,0.6764395011176866,0.2627757793569119,0.986012715712988,0.6183092177935536,0.39541447,0.42611688,North America
814724,Jaber Al-Ahmad Al-Jaber Al-Sabah,26,Kuwait City,,KW,KWT,29.369722,47.978333,Asia,1926,Male,Politician,Government,Institutions,882285,4.49574957,4218.183833,301795,580490,33934.03846,22.3207729,Kuwait,"Kuwait City, Kuwait (1926)",10,1,66,4,0.7194273395510946,0.6318440112454637,0.9856494096276112,0.5625906705593161,0.31534177,0.7589474,Asia
816172,Fernando Redondo,28,Buenos Aires,,AR,ARG,-34.8,-58.38333299999999,South America,1969,Male,Soccer Player,Team Sports,Sports,1862642,9.021560419,6920.411259,540532,1322110,66522.92857,19.96060129,Argentina,"Buenos Aires, Argentina (1969)",26,1,80,7,0.27710123679311904,0.3307224222398377,0.9934604904632152,0.4558648653161984,0.95428896,0.5982506,South America
816211,Wesley Sneijder,58,Utrecht,,NL,NLD,52.083333,5.116667,Europe,1984,Male,Soccer Player,Team Sports,Sports,12192831,9.501235022000001,168117.8892,4199815,7993016,210221.2241,18.78506302,Netherlands,"Utrecht, Netherlands (1984)",26,1,80,7,0.8759937500022834,0.5104979148675788,0.9961852861035422,0.40270760000198175,0.6937405,0.7430198,Europe
816219,Bronisław Geremek,27,Warsaw,,PL,POL,52.233333,21.016667,Europe,1932,Male,Politician,Government,Institutions,986141,3.080248044,32540.35576,98336,887805,36523.74074,20.42193159,Poland,"Warsaw, Poland (1932)",10,1,66,4,0.8770277098410637,0.5555125657775171,0.986739327883742,0.4767259957280455,0.39889178,0.63283515,Europe
816790,Louis Saha,43,Paris,,FR,FRA,48.8567,2.3508,Europe,1978,Male,Soccer Player,Team Sports,Sports,3163901,6.394351853,31966.4981,1734999,1428902,73579.09302,17.67188008,France,"Paris, France (1978)",26,1,80,7,0.8537523570923955,0.5026674408129675,0.9950953678474114,0.3523700121964912,0.7310241999999999,0.7346661,Europe
817515,Nicholas I of Montenegro,26,Njeguši,,ME,MNE,42.4331,18.8283,Europe,1841,Male,Politician,Government,Institutions,567005,8.021200781000001,2098.871597,253762,313243,21807.88462,23.03035371,Montenegro,"Njeguši, Montenegro (1841)",10,1,66,4,0.8094740609564683,0.5493170578172762,0.9702089009990916,0.5946775675508079,0.39465386,0.69979537,Europe
821876,Rafael van der Vaart,51,Heemskerk,,NL,NLD,52.51666700000001,4.666667,Europe,1983,Male,Soccer Player,Team Sports,Sports,7377822,8.524556302,53087.02339,2947187,4430635,144663.1765,18.77562478,Netherlands,"Heemskerk, Netherlands (1983)",26,1,80,7,0.8789807496874703,0.5092239153135238,0.9960036330608536,0.40228080740782896,0.69089174,0.7459283,Europe
917194,Joseph Murray,33,Milford,MA,US,USA,42.139722,-71.516667,North America,1919,Male,Physician,Medicine,Science & Technology,309966,7.417050135,5906.1596869999985,150189,159777,9392.909091,20.44291846,United States,"Milford, United States (1919)",18,1,61,6,0.8074517871592571,0.2935405074414965,0.984377838328792,0.4776750117194219,0.5469654,0.22685868,North America
824681,Adrian Smith,32,London,,GB,GBR,51.533333,-0.083333,Europe,1957,Male,Musician,Music,Arts,2499197,6.463723898,5990.741974000001,1230975,1268222,78099.90625,22.04558881,United Kingdom,"London, United Kingdom (1957)",20,1,56,0,0.8722025639267557,0.4957761422429448,0.9912806539509535,0.5501469806721455,0.20695929999999998,0.28424627,Europe
824773,Willy Sagnol,29,Saint-Étienne,,FR,FRA,45.4347,4.3903,Europe,1977,Male,Soccer Player,Team Sports,Sports,1179725,8.587521868,5315.381886,330831,848894,40680.17241,18.02288094,France,"Saint-Étienne, France (1977)",26,1,80,7,0.8301642866370211,0.5084414899029561,0.9949137148047228,0.3682420993217688,0.73270446,0.64653504,Europe
826323,Hermann Emil Fischer,59,Euskirchen,,DE,DEU,50.659722,6.791667,Europe,1852,Male,Chemist,Natural Sciences,Science & Technology,629268,17.62658171,2328.401729,188119,441149,10665.55932,24.93225098,Germany,"Euskirchen, Germany (1852)",21,1,16,6,0.8661807060019777,0.5152400243187829,0.9722070844686648,0.6806804313978305,0.5829378000000001,0.58097446,Europe
826515,Stefka Kostadinova,26,Plovdiv,,BG,BGR,42.15,24.75,Europe,1965,Female,Athlete,Individual Sports,Sports,562677,9.81857453,7854.659027,167063,395614,21641.42308,18.07512363,Bulgaria,"Plovdiv, Bulgaria (1965)",12,0,8,7,0.8075226340874102,0.5660820426156021,0.9927338782924612,0.3706044881983626,0.66253746,0.3961953,Europe
566103,Landon Donovan,35,Los Angeles,CA,US,USA,34.052778,-117.627778,North America,1982,Male,Soccer Player,Team Sports,Sports,6201060,3.759117146,82239.71124,4290398,1910662,177173.1429,16.29433322,United States,"Los Angeles, United States (1982)",26,1,80,7,0.7517079517294886,0.16299487443933192,0.9958219800181652,0.2900780172963285,0.82795215,0.63686764,North America
827652,Garrett Hedlund,26,Roseau,MN,US,USA,48.846667,-95.760833,North America,1984,Male,Actor,Film And Theatre,Arts,6680543,3.591021964,72734.94872999999,4534953,2145590,256943.9615,15.93077258,United States,"Roseau, United States (1984)",8,1,0,0,0.8536831989653124,0.22490260372498105,0.9961852861035422,0.2736379830656383,0.5218427,0.35011834,North America
827887,Raymond Domenech,37,Lyon,,FR,FRA,45.76,4.84,Europe,1952,Male,Soccer Player,Team Sports,Sports,2685946,6.25676217,64791.8884,631292,2054654,72593.13514,21.10779488,France,"Lyon, France (1952)",26,1,80,7,0.8324066008740559,0.5097146401239749,0.9903723887375112,0.5077403980714175,0.7316579000000001,0.64734405,Europe
829763,Vladimir Solovyov,30,Moscow,,RU,RUS,55.75,37.616667,Europe,1853,Male,Philosopher,Philosophy,Humanities,215510,14.5388744,1127.908224,10082,205428,7183.666667,22.94781478,Russia,"Moscow, Russia (1853)",23,1,59,3,0.9012683261368236,0.6025089937715408,0.9723887375113532,0.5909451975270219,0.2231904,0.6731231,Europe
829899,Julien Offray de La Mettrie,31,Saint-Malo,,FR,FRA,48.6481,-2.0075,Europe,1709,Male,Philosopher,Philosophy,Humanities,503343,10.97866302,1795.362459,133910,369433,16236.870969999998,24.1330281,France,"Saint-Malo, France (1709)",23,1,59,3,0.8523144636099318,0.4903286135764402,0.9462306993642142,0.6445399638677072,0.19126576,0.6600986,Europe
832632,David H. Hubel,31,Windsor,,CA,CAN,42.283333,-83.0,North America,1926,Male,Physician,Medicine,Science & Technology,328934,7.007856795,3943.86119,181918,147016,10610.77419,20.64781834,Canada,"Windsor, Canada (1926)",18,1,61,6,0.8084417072019708,0.26102992717246665,0.9856494096276112,0.4869404840243015,0.5464654999999999,0.22620079,North America
833172,Bettina von Arnim,29,Frankfurt,,DE,DEU,50.116667,8.683333,Europe,1785,Female,Writer,Language,Humanities,652108,4.791821249,2246.761026,102467,549641,22486.48276,23.46172645,Germany,"Frankfurt, Germany (1785)",14,0,87,3,0.8624373922669856,0.5205955390752735,0.9600363306085375,0.6141840317593281,0.7718648,0.4890314,Europe
833840,James Meade,33,Swanage,,GB,GBR,50.6083,-1.9599,Europe,1907,Male,Economist,Social Sciences,Science & Technology,244399,14.41907626,857.4524902,80523,163876,7406.030303,22.91181071,United Kingdom,"Swanage, United Kingdom (1907)",25,1,31,6,0.8658262507831127,0.49046337441815796,0.9821980018165304,0.589317111100383,0.065247476,0.49091876,Europe
833857,Anna Seghers,30,Mainz,,DE,DEU,50.0,8.266667,Europe,1900,Female,Writer,Language,Humanities,684725,6.098050432999999,2984.434928,79397,605328,22824.16667,23.09172247,Germany,"Mainz, Germany (1900)",14,0,87,3,0.8616331989835792,0.5194159117459628,0.9809264305177112,0.5974526328469167,0.77251756,0.48675233,Europe
833888,James Mirrlees,27,Newton Stewart,,GB,GBR,54.958,-4.492,Europe,1936,Male,Economist,Social Sciences,Science & Technology,250019,10.06104207,794.0474901,105475,144544,9259.962963,22.09472292,United Kingdom,"Newton Stewart, United Kingdom (1936)",25,1,31,6,0.8958090181880637,0.4832947204829973,0.9874659400544958,0.5523688010823373,0.06834379,0.49154583,Europe
1641486,Martin Lewis Perl,42,New York,NY,US,USA,40.790278,-73.959722,North America,1927,Male,Physicist,Natural Sciences,Science & Technology,332288,11.67475777,2409.049464,141254,191034,7911.619048,22.21854144,United States,"New York, United States (1927)",21,1,62,6,0.7981499811547035,0.2866239497069821,0.9858310626702996,0.5579678139655619,0.4129435,0.93000966,North America
837251,Luc Montagnier,47,Chabris,,FR,FRA,47.255178,1.6539689999999998,Europe,1932,Male,Biologist,Natural Sciences,Science & Technology,1100194,9.914145997,8510.962388,361094,739100,23408.38298,23.4124444,France,"Chabris, France (1932)",21,1,11,6,0.8427129608995749,0.5006946355168529,0.986739327883742,0.6119555215747312,0.13760582,0.56625026,Europe
3773365,Sarah Wayne Callies,39,Chicago,IL,US,USA,41.808056,-87.873333,North America,1977,Female,Actor,Film And Theatre,Arts,6988235,6.35057588,62734.51448,3637524,3350711,179185.5128,18.70101532,United States,"Chicago, United States (1977)",8,0,0,0,0.8051655916666643,0.2472329847974426,0.9949137148047228,0.3989070041371193,0.61324614,0.29770792,North America
837871,Afonso Augusto Moreira Pena,27,Santa Bárbara,,BR,BRA,-19.95,-43.415,South America,1847,Male,Politician,Government,Institutions,329457,3.4501889310000005,2519.263406,27171,302286,12202.11111,21.43772761,Brazil,"Santa Bárbara, Brazil (1847)",10,1,66,4,0.37946326083236825,0.3730994212774924,0.9712988192552224,0.5226597946678837,0.39848983,0.19053453,South America
837911,Jens Lehmann,48,Essen,,DE,DEU,51.450833,7.013056,Europe,1969,Male,Soccer Player,Team Sports,Sports,2972248,6.708972406,25046.56266,1356215,1616033,61921.83333,19.58523297,Germany,"Essen, Germany (1969)",26,1,80,7,0.8716338860154266,0.5158668009571666,0.9934604904632152,0.4388908935740519,0.6978899000000001,0.72856367,Europe
838139,Lycurgus,33,Other,,UNK,UNK,-75.0,0.0,Unknown,-800,Male,Politician,Government,Institutions,804673,5.989620904,5986.13425,405146,399527,24384.0303,24.53784326,Unknown,"Other, Unknown (800 BC)",10,1,66,4,0.0,0.496012067142585,0.4904632152588555,0.6628455073047039,0.47975619999999997,0.015322685,Unknown
838637,Théodore Rousseau,27,Paris,,FR,FRA,48.8567,2.3508,Europe,1812,Male,Painter,Fine Arts,Arts,482827,11.65308664,1313.741966,105103,377724,17882.481480000002,24.04896562,France,"Paris, France (1812)",9,1,58,0,0.8537523570923955,0.5026674408129675,0.9649409627611262,0.6407386996584774,0.5752187,0.92622304,Europe
838715,Eugène Boudin,29,Honfleur,,FR,FRA,49.4194,0.2325,Europe,1824,Male,Painter,Fine Arts,Arts,747614,7.774317642000001,4104.646858,178945,568669,25779.7931,23.37839753,France,"Honfleur, France (1824)",9,1,58,0,0.8576310851009401,0.4966703002455133,0.9671207992733878,0.6104159387743273,0.5737444,0.9273139000000001,Europe
838745,Yash Chopra,28,Lahore,,PK,PAK,31.549722,74.343611,Asia,1932,Male,Film Director,Film And Theatre,Arts,2694015,1.4390309959999998,99124.8469,2527386,166629,96214.82143,17.91536621,Pakistan,"Lahore, Pakistan (1932)",8,1,36,0,0.7344542225413682,0.7064870166110913,0.986739327883742,0.3633803358440077,0.6465380000000001,0.85121095,Asia
838950,Priyanka Chopra,49,Jamshedpur,,IN,IND,22.8,86.3,Asia,1982,Female,Actor,Film And Theatre,Arts,13478376,1.750143147,113875.3807,12179961,1298415,275068.898,15.9309134,India,"Jamshedpur, India (1982)",8,0,0,0,0.6741418148847522,0.7403368705091056,0.9958219800181652,0.2736443508771273,0.7366636999999999,0.3670463,Asia
839232,Andrei Bogolyubsky,26,Rostov,,RU,RUS,60.0,100.0,Europe,1111,Male,Politician,Government,Institutions,330973,5.838779325,2777.564099,16362,314611,12729.73077,23.0939987,Russia,"Rostov, Russia (1111)",10,1,66,4,0.9305638549022652,0.7791230791547756,0.8376021798365122,0.5975555628536329,0.37356690000000004,0.8148031,Europe
839850,Roderic,31,Other,,UNK,UNK,-75.0,0.0,Unknown,688,Male,Politician,Government,Institutions,825993,6.560035086,3066.57825,135375,690618,26644.93548,25.26557142,Unknown,"Other, Unknown (688)",10,1,66,4,0.0,0.496012067142585,0.7607629427792915,0.6957530185827048,0.36889756,0.078110844,Unknown
840060,Jacob Isaakszoon van Ruysdael,28,Haarlem,,NL,NLD,52.383333,4.633333,Europe,1628,Male,Painter,Fine Arts,Arts,374054,10.39474884,2535.864036,107442,266612,13359.07143,23.17861192,Netherlands,"Haarlem, Netherlands (1628)",9,1,58,0,0.8780616696798441,0.5091295430887798,0.9315168029064488,0.6013817312561556,0.57001215,0.9435484000000001,Europe
841062,Sigebert III,26,Other,,UNK,UNK,-75.0,0.0,Unknown,630,Male,Politician,Government,Institutions,194623,10.59665848,584.2784048999998,51414,143209,7485.5,24.23926428,Unknown,"Other, Unknown (630)",10,1,66,4,0.0,0.496012067142585,0.7502270663033606,0.6493439119401327,0.3735934,0.07481828,Unknown
841099,Ardashir I,47,Estakhr,,IR,IRN,29.980833,52.90944399999999,Asia,206,Male,Politician,Government,Institutions,501240,14.60098442,2033.553362,161358,339882,10664.68085,25.90791495,Iran,"Estakhr, Iran (206)",10,1,66,4,0.7236397677580071,0.6458045295010082,0.6732061762034514,0.7247994786754761,0.46991438,0.8364681999999999,Asia
841403,Isma'il Pasha,26,Cairo,,EG,EGY,30.05,31.233333,Africa,1830,Male,Politician,Government,Institutions,725784,7.416032004,3885.393034,181906,543878,27914.76923,23.17943302,Egypt,"Cairo, Egypt (1830)",10,1,66,4,0.7241165404257999,0.5844370722840224,0.9682107175295186,0.6014188609963464,0.31677753,0.7364918,Africa
841452,Pherecydes of Syros,26,Syros,,GR,GRC,37.45,24.9,Europe,-580,Male,Philosopher,Philosophy,Humanities,237378,11.93792237,786.7912287,69674,167704,9129.923077,24.8707557,Greece,"Syros, Greece (580 BC)",23,1,59,3,0.7751252258056277,0.5665067091336204,0.5304268846503178,0.6778996449292352,0.13794962,0.7005849000000001,Europe
841846,Takeshi Kaneshiro,27,Taipei,,TW,TWN,25.033333,121.633333,Asia,1973,Male,Singer,Music,Arts,5853916,4.137143455,68189.38946,1813829,4040087,216811.7037,18.47878,Taiwan,"Taipei, Taiwan (1973)",20,1,76,0,0.6895363257422371,0.8403694271430429,0.9941871026339691,0.3888576317186187,0.93672395,0.41329,Asia
842186,Said Aouita,26,Kenitra,,MA,MAR,34.25,-6.5833330000000005,Africa,1959,Male,Athlete,Individual Sports,Sports,321507,9.020371682999999,3380.244006000001,103073,218434,12365.65385,18.62195603,Morocco,"Kenitra, Morocco (1959)",12,1,8,7,0.7530674159116479,0.4773739264621524,0.9916439600363304,0.3953319817313548,0.22264576,0.20918235,Africa
842379,Diego Forlán,54,Montevideo,,UY,URY,-34.883611,-56.181944,South America,1979,Male,Soccer Player,Team Sports,Sports,10698854,8.89055858,143054.421,4026339,6672515,198126.9259,19.32635628,Uruguay,"Montevideo, Uruguay (1979)",26,1,80,7,0.2765249006859173,0.3369547969160627,0.9952770208900998,0.42718461633477817,0.95180357,0.5951966,South America
842599,Antipope Ursicinus,27,Other,,UNK,UNK,-75.0,0.0,Unknown,300,Male,Religious Figure,Religion,Institutions,87994,9.119423598,489.7688317,20458,67536,3259.037037,22.91223853,Unknown,"Other, Unknown (300)",24,1,74,4,0.0,0.496012067142585,0.6902815622161671,0.5893364569114272,0.8047101999999999,0.14341092,Unknown
842854,Saint Jude,51,Galilee,,IL,ISR,32.76,35.527,Asia,1,Male,Religious Figure,Religion,Institutions,4255504,6.471203395,30620.81966,1841906,2413598,83441.2549,26.64064636,Israel,"Galilee, Israel (1)",24,1,74,4,0.7427967481797638,0.596592916380156,0.635967302452316,0.7579332344701131,0.74299526,0.16719729,Asia
843999,Igor Smirnov,26,Petropavlovsk-Kamchatsky,,RU,RUS,53.01666700000001,158.65,Europe,1941,Male,Politician,Government,Institutions,288711,6.755877184,953.6157207,159061,129650,11104.26923,21.46232022,Russia,"Petropavlovsk-Kamchatsky, Russia (1941)",10,1,66,4,0.8824272824834046,0.9451676876999257,0.9883742052679382,0.5237718604575743,0.37896407,0.8400371999999999,Europe
844215,Mir-Hossein Mousavi,33,Khamaneh,,IR,IRN,38.193333,45.630833,Asia,1942,Male,Politician,Government,Institutions,2382939,3.9779945,83474.84416000001,1140153,1242786,72210.27273,21.05990355,Iran,"Khamaneh, Iran (1942)",10,1,66,4,0.7802490689312283,0.6251979802384776,0.9885558583106266,0.5055747755646651,0.34218353,0.7544517,Asia
844318,Yves Leterme,52,Wervik,,BE,BEL,50.783333,3.0333330000000003,Europe,1960,Male,Politician,Government,Institutions,1031894,11.04869129,10534.2899,335676,696218,19844.115380000007,20.55021208,Belgium,"Wervik, Belgium (1960)",10,1,66,4,0.8670327647328542,0.5045997668965847,0.9918256130790192,0.4825267767111842,0.46879309999999996,0.64034784,Europe
